request_number,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time
393,1693237135173,1692264871098,1692264871262,1693237135399,226,164,62
394,1693237135399,1692264871299,1692264871461,1693237135597,198,162,36
395,1693237135597,1692264871532,1692264871694,1693237136017,420,162,258
396,1693237136017,1692264871975,1692264872138,1693237136274,257,163,94
397,1693237136274,1692264872186,1692264872350,1693237136488,214,164,50
398,1693237136488,1692264872395,1692264872557,1693237136694,206,162,44
399,1693237136694,1692264872603,1692264872766,1693237137065,371,163,208
400,1693237137066,1692264872963,1692264873127,1693237137264,198,164,34
401,1693237137264,1692264873196,1692264873359,1693237137495,231,163,68
402,1693237137495,1692264873435,1692264873598,1693237137735,240,163,77
403,1693237137735,1692264873644,1692264873808,1693237138115,380,164,216
404,1693237138115,1692264874063,1692264874228,1693237138364,249,165,84
405,1693237138364,1692264874293,1692264874458,1693237138595,231,165,66
406,1693237138595,1692264874538,1692264874703,1693237138839,244,165,79
407,1693237138839,1692264874724,1692264874886,1693237139162,323,162,161
408,1693237139162,1692264875071,1692264875234,1693237139370,208,163,45
409,1693237139370,1692264875264,1692264875427,1693237139577,207,163,44
410,1693237139577,1692264875510,1692264875675,1693237139812,235,165,70
411,1693237139812,1692264875718,1692264875881,1693237140210,398,163,235
412,1693237140210,1692264876118,1692264876281,1693237140417,207,163,44
413,1693237140417,1692264876307,1692264876468,1693237140608,191,161,30
414,1693237140608,1692264876506,1692264876668,1693237140815,207,162,45
415,1693237140815,1692264876735,1692264876899,1693237141039,224,164,60
416,1693237141039,1692264877166,1692264877328,1693237141494,455,162,293
417,1693237141657,1692264877563,1692264878427,1693237142564,907,864,43
418,1693237142564,1692264878463,1692264879187,1693237143357,793,724,69
419,1693237143357,1692264879249,1692264880032,1693237144182,825,783,42
420,1693237144182,1692264880306,1692264881026,1693237145163,981,720,261
421,1693237145163,1692264881087,1692264882174,1693237146502,1339,1087,252
422,1693237146502,1692264882436,1692264883513,1693237147650,1148,1077,71
423,1693237147650,1692264883558,1692264884300,1693237148600,950,742,208
424,1693237148600,1692264884541,1692264885708,1693237149844,1244,1167,77
425,1693237149844,1692264885746,1692264887050,1693237151237,1393,1304,89
