Linux 4.9.253-tegra (nano-desktop) 	08/17/2023 	_aarch64_	(4 CPU)

01:14:27 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
01:18:27 AM     all     25.13      0.00      0.25      0.00      0.00      0.50      0.25      0.00      0.00     73.87
01:18:28 AM     all     25.06      0.00      0.50      0.25      0.00      0.25      0.00      0.00      0.00     73.93
01:18:29 AM     all     24.50      0.00      0.75      0.00      0.00      0.50      0.25      0.00      0.00     74.00
01:18:30 AM     all     24.87      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.37
01:18:31 AM     all     25.13      0.00      0.25      0.00      0.00      0.25      0.25      0.00      0.00     74.12
01:18:32 AM     all     25.19      0.00      0.50      0.00      0.00      0.50      0.00      0.00      0.00     73.82
01:18:33 AM     all     25.06      0.00      0.50      0.00      0.00      0.50      0.25      0.00      0.00     73.68
01:18:34 AM     all     24.87      0.00      0.50      0.00      0.00      0.25      0.00      0.00      0.00     74.37
01:18:35 AM     all     24.62      0.00      0.50      0.00      0.00      0.50      0.25      0.00      0.00     74.12
01:18:36 AM     all     25.06      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.19
01:18:37 AM     all     24.94      0.00      0.75      0.00      0.00      0.50      0.25      0.00      0.00     73.57
01:18:38 AM     all     25.06      0.00      0.50      0.25      0.00      0.25      0.00      0.00      0.00     73.93
01:18:39 AM     all     24.94      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.31
01:18:40 AM     all     25.06      0.00      0.25      0.00      0.00      0.50      0.25      0.00      0.00     73.93
01:18:41 AM     all     25.13      0.00      0.25      0.00      0.00      0.25      0.00      0.00      0.00     74.37
01:18:42 AM     all     23.25      0.00      1.00      0.00      0.00      0.50      0.25      0.00      0.00     75.00
01:18:43 AM     all     25.19      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.06
01:18:44 AM     all     25.00      0.00      0.50      0.00      0.00      0.25      0.25      0.00      0.00     74.00
01:18:45 AM     all     25.38      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     73.87
01:18:46 AM     all     24.87      0.00      0.00      0.00      0.00      0.50      0.25      0.00      0.00     74.37
01:18:47 AM     all     25.38      0.00      0.25      0.00      0.00      0.25      0.00      0.00      0.00     74.12
01:18:48 AM     all     22.83      0.00      1.49      0.25      0.00      0.50      0.25      0.00      0.00     74.69
01:18:49 AM     all     25.06      0.00      0.50      0.00      0.00      0.50      0.00      0.00      0.00     73.93
